"building","day","device","floor","level","mac","name","room","time"
"block-9","Thursday","Motorola Moto G (4)","ground","-82","f0:3e:90:4c:29:d8","IIITV-Staff","9010","13:07:30"
"block-9","Thursday","Motorola Moto G (4)","ground","-88","24:c9:a1:09:a1:58","IIITV-Staff","9010","13:07:30"
"block-9","Thursday","Motorola Moto G (4)","ground","-89","24:c9:a1:09:9a:c8","IIITV-Staff","9010","13:07:30"
"block-9","Thursday","Motorola Moto G (4)","ground","-89","24:c9:a1:49:a1:58","IIITV2","9010","13:07:30"
"block-9","Thursday","Motorola Moto G (4)","ground","-90","24:c9:a1:49:9a:c8","IIITV2","9010","13:07:30"
"block-9","Thursday","Motorola Moto G (4)","ground","-70","24:c9:a1:47:2f:38","IIITV2","9004","13:08:13"
"block-9","Thursday","Motorola Moto G (4)","ground","-70","24:c9:a1:07:2f:38","IIITV-Staff","9004","13:08:13"
"block-9","Thursday","Motorola Moto G (4)","ground","-63","24:c9:a1:09:a7:28","IIITV-Staff","9004","13:08:13"
"block-9","Thursday","Motorola Moto G (4)","ground","-71","24:c9:a1:49:a7:28","IIITV2","9004","13:08:13"
"block-9","Thursday","Motorola Moto G (4)","ground","-73","58:b6:33:26:53:28","IIITV1","9004","13:08:13"
"block-9","Thursday","Motorola Moto G (4)","ground","-73","58:b6:33:66:53:28","IIITV-Staff","9004","13:08:13"
"block-9","Thursday","Motorola Moto G (4)","ground","-73","2c:c5:d3:63:c2:38","IIITV-Staff","9004","13:08:13"
"block-9","Thursday","Motorola Moto G (4)","ground","-72","2c:c5:d3:23:c2:38","IIITV1","9004","13:08:13"
"block-9","Thursday","Motorola Moto G (4)","ground","-79","2c:c5:d3:63:c2:3c","IIITV-Staff","9004","13:08:13"
"block-9","Thursday","Motorola Moto G (4)","ground","-80","2c:c5:d3:23:c2:3c","IIITV1","9004","13:08:13"
"block-9","Thursday","Motorola Moto G (4)","ground","-89","58:b6:33:26:51:48","IIITV1","9004","13:08:13"
"block-9","Thursday","Motorola Moto G (4)","ground","-89","58:b6:33:66:51:48","IIITV-Staff","9004","13:08:13"
"block-9","Thursday","Motorola Moto G (4)","ground","-70","6c:aa:b3:48:ad:b8","IIITV2","9004","13:08:13"
"block-9","Thursday","Motorola Moto G (4)","ground","-81","58:b6:33:66:53:2c","IIITV-Staff","9004","13:08:13"
"block-9","Thursday","Motorola Moto G (4)","ground","-81","58:b6:33:26:53:2c","IIITV1","9004","13:08:13"
"block-9","Thursday","Motorola Moto G (4)","ground","-70","6c:aa:b3:08:ad:b8","IIITV-Staff","9004","13:08:13"
"block-9","Thursday","Motorola Moto G (4)","ground","-84","f0:3e:90:8c:29:d8","IIITV2","9004","13:08:13"
"block-9","Thursday","Motorola Moto G (4)","ground","-84","f0:3e:90:0c:29:d8","IIITV1","9004","13:08:13"
"block-9","Thursday","Motorola Moto G (4)","ground","-85","f0:3e:90:4c:29:d8","IIITV-Staff","9004","13:08:13"
"block-9","Thursday","Motorola Moto G (4)","ground","-87","24:c9:a1:09:a1:58","IIITV-Staff","9004","13:08:13"
"block-9","Thursday","Motorola Moto G (4)","ground","-62","24:c9:a1:09:9a:c8","IIITV-Staff","9004","13:08:13"
"block-9","Thursday","Motorola Moto G (4)","ground","-88","24:c9:a1:49:a1:58","IIITV2","9004","13:08:13"
"block-9","Thursday","Motorola Moto G (4)","ground","-61","24:c9:a1:49:9a:c8","IIITV2","9004","13:08:13"
"block-9","Thursday","Motorola Moto G (4)","ground","-78","f0:3e:90:8c:29:dc","IIITV2","9004","13:08:13"
"block-9","Thursday","Motorola Moto G (4)","ground","-78","f0:3e:90:0c:29:dc","IIITV1","9004","13:08:13"
"block-9","Thursday","Motorola Moto G (4)","ground","-79","f0:3e:90:4c:29:dc","IIITV-Staff","9004","13:08:13"
"block-9","Thursday","Motorola Moto G (4)","ground","-54","24:c9:a1:47:29:58","IIITV2","9004","13:08:13"
"block-9","Thursday","Motorola Moto G (4)","ground","-54","24:c9:a1:07:29:58","IIITV-Staff","9004","13:08:13"
"block-9","Thursday","Motorola Moto G (4)","ground","-83","58:b6:33:66:56:c8","IIITV-Staff","9004","13:08:13"
"block-9","Thursday","Motorola Moto G (4)","ground","-84","58:b6:33:26:56:c8","IIITV1","9004","13:08:13"
"block-9","Thursday","Motorola Moto G (4)","ground","-86","f0:3e:90:8c:24:78","IIITV2","9004","13:08:13"
"block-9","Thursday","Motorola Moto G (4)","ground","-87","f0:3e:90:4c:24:78","IIITV-Staff","9004","13:08:13"
"block-9","Thursday","Motorola Moto G (4)","ground","-56","24:c9:a1:47:2f:38","IIITV2","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-55","24:c9:a1:07:2f:38","IIITV-Staff","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-72","24:c9:a1:09:a7:28","IIITV-Staff","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-76","24:c9:a1:49:a7:28","IIITV2","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-74","58:b6:33:26:53:28","IIITV1","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-73","58:b6:33:66:53:28","IIITV-Staff","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-77","2c:c5:d3:63:c2:38","IIITV-Staff","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-76","2c:c5:d3:23:c2:38","IIITV1","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-79","2c:c5:d3:63:c2:3c","IIITV-Staff","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-89","2c:c5:d3:23:c2:3c","IIITV1","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-89","58:b6:33:26:51:48","IIITV1","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-89","58:b6:33:66:51:48","IIITV-Staff","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-70","6c:aa:b3:48:ad:b8","IIITV2","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-81","58:b6:33:66:53:2c","IIITV-Staff","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-81","58:b6:33:26:53:2c","IIITV1","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-70","6c:aa:b3:08:ad:b8","IIITV-Staff","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-79","f0:3e:90:8c:29:d8","IIITV2","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-80","f0:3e:90:0c:29:d8","IIITV1","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-80","f0:3e:90:4c:29:d8","IIITV-Staff","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-74","24:c9:a1:09:a1:58","IIITV-Staff","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-57","24:c9:a1:09:9a:c8","IIITV-Staff","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-73","24:c9:a1:49:a1:58","IIITV2","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-57","24:c9:a1:49:9a:c8","IIITV2","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-78","f0:3e:90:8c:29:dc","IIITV2","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-78","f0:3e:90:0c:29:dc","IIITV1","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-79","f0:3e:90:4c:29:dc","IIITV-Staff","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-71","24:c9:a1:47:29:58","IIITV2","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-71","24:c9:a1:07:29:58","IIITV-Staff","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-83","58:b6:33:66:56:c8","IIITV-Staff","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-84","58:b6:33:26:56:c8","IIITV1","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-86","f0:3e:90:8c:24:78","IIITV2","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-87","f0:3e:90:4c:24:78","IIITV-Staff","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-87","24:c9:a1:49:9f:08","IIITV2","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-88","24:c9:a1:09:9f:08","IIITV-Staff","9003","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-56","24:c9:a1:47:2f:38","IIITV2","9002","13:08:59"
"block-9","Thursday","Motorola Moto G (4)","ground","-55","24:c9:a1:07:2f:38","IIITV-Staff","9002","13:08:59"
"block-9","Thursday","Motorola Moto G (4)","ground","-70","24:c9:a1:09:a7:28","IIITV-Staff","9002","13:08:59"
"block-9","Thursday","Motorola Moto G (4)","ground","-73","24:c9:a1:49:a7:28","IIITV2","9002","13:08:59"
"block-9","Thursday","Motorola Moto G (4)","ground","-74","58:b6:33:26:53:28","IIITV1","9002","13:08:59"
"block-9","Thursday","Motorola Moto G (4)","ground","-73","58:b6:33:66:53:28","IIITV-Staff","9002","13:08:59"
"block-9","Thursday","Motorola Moto G (4)","ground","-77","2c:c5:d3:63:c2:38","IIITV-Staff","9002","13:08:59"
"block-9","Thursday","Motorola Moto G (4)","ground","-76","2c:c5:d3:23:c2:38","IIITV1","9002","13:08:59"
"block-9","Thursday","Motorola Moto G (4)","ground","-91","2c:c5:d3:63:c2:3c","IIITV-Staff","9002","13:08:59"
"block-9","Thursday","Motorola Moto G (4)","ground","-89","2c:c5:d3:23:c2:3c","IIITV1","9002","13:08:59"
"block-9","Thursday","Motorola Moto G (4)","ground","-89","58:b6:33:26:51:48","IIITV1","9002","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-89","58:b6:33:66:51:48","IIITV-Staff","9002","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-70","6c:aa:b3:48:ad:b8","IIITV2","9002","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-81","58:b6:33:66:53:2c","IIITV-Staff","9002","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-81","58:b6:33:26:53:2c","IIITV1","9002","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-70","6c:aa:b3:08:ad:b8","IIITV-Staff","9002","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-87","f0:3e:90:8c:29:d8","IIITV2","9002","13:08:59"
"block-9","Thursday","Motorola Moto G (4)","ground","-86","f0:3e:90:0c:29:d8","IIITV1","9002","13:08:59"
"block-9","Thursday","Motorola Moto G (4)","ground","-88","f0:3e:90:4c:29:d8","IIITV-Staff","9002","13:08:59"
"block-9","Thursday","Motorola Moto G (4)","ground","-74","24:c9:a1:09:a1:58","IIITV-Staff","9002","13:08:59"
"block-9","Thursday","Motorola Moto G (4)","ground","-57","24:c9:a1:09:9a:c8","IIITV-Staff","9002","13:08:59"
"block-9","Thursday","Motorola Moto G (4)","ground","-73","24:c9:a1:49:a1:58","IIITV2","9002","13:08:59"
"block-9","Thursday","Motorola Moto G (4)","ground","-57","24:c9:a1:49:9a:c8","IIITV2","9002","13:08:59"
"block-9","Thursday","Motorola Moto G (4)","ground","-78","f0:3e:90:8c:29:dc","IIITV2","9002","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-78","f0:3e:90:0c:29:dc","IIITV1","9002","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-79","f0:3e:90:4c:29:dc","IIITV-Staff","9002","13:08:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-43","24:c9:a1:47:29:58","IIITV2","9002","13:08:59"
"block-9","Thursday","Motorola Moto G (4)","ground","-43","24:c9:a1:07:29:58","IIITV-Staff","9002","13:08:59"
"block-9","Thursday","Motorola Moto G (4)","ground","-74","58:b6:33:66:56:c8","IIITV-Staff","9002","13:08:59"
"block-9","Thursday","Motorola Moto G (4)","ground","-74","58:b6:33:26:56:c8","IIITV1","9002","13:08:59"
"block-9","Thursday","Motorola Moto G (4)","ground","-86","f0:3e:90:8c:24:78","IIITV2","9002","13:08:59"
"block-9","Thursday","Motorola Moto G (4)","ground","-87","f0:3e:90:4c:24:78","IIITV-Staff","9002","13:08:59"
"block-9","Thursday","Motorola Moto G (4)","ground","-87","24:c9:a1:49:9f:08","IIITV2","9002","13:08:59"
"block-9","Thursday","Motorola Moto G (4)","ground","-88","24:c9:a1:09:9f:08","IIITV-Staff","9002","13:08:59"
"block-9","Thursday","Motorola Moto G (4)","ground","-65","24:c9:a1:47:2f:38","IIITV2","9006","13:09:49"
"block-9","Thursday","Motorola Moto G (4)","ground","-66","24:c9:a1:07:2f:38","IIITV-Staff","9006","13:09:49"
"block-9","Thursday","Motorola Moto G (4)","ground","-82","24:c9:a1:09:a7:28","IIITV-Staff","9006","13:09:49"
"block-9","Thursday","Motorola Moto G (4)","ground","-82","24:c9:a1:49:a7:28","IIITV2","9006","13:09:49"
"block-9","Thursday","Motorola Moto G (4)","ground","-37","58:b6:33:26:53:28","IIITV1","9006","13:09:49"
"block-9","Thursday","Motorola Moto G (4)","ground","-37","58:b6:33:66:53:28","IIITV-Staff","9006","13:09:49"
"block-9","Thursday","Motorola Moto G (4)","ground","-83","2c:c5:d3:63:c2:38","IIITV-Staff","9006","13:09:49"
"block-9","Thursday","Motorola Moto G (4)","ground","-83","2c:c5:d3:23:c2:38","IIITV1","9006","13:09:49"
"block-9","Thursday","Motorola Moto G (4)","ground","-91","2c:c5:d3:63:c2:3c","IIITV-Staff","9006","13:09:35"
"block-9","Thursday","Motorola Moto G (4)","ground","-89","2c:c5:d3:23:c2:3c","IIITV1","9006","13:09:35"
"block-9","Thursday","Motorola Moto G (4)","ground","-51","6c:aa:b3:48:ad:b8","IIITV2","9006","13:09:49"
"block-9","Thursday","Motorola Moto G (4)","ground","-34","58:b6:33:66:53:2c","IIITV-Staff","9006","13:09:49"
"block-9","Thursday","Motorola Moto G (4)","ground","-34","58:b6:33:26:53:2c","IIITV1","9006","13:09:49"
"block-9","Thursday","Motorola Moto G (4)","ground","-52","6c:aa:b3:08:ad:b8","IIITV-Staff","9006","13:09:49"
"block-9","Thursday","Motorola Moto G (4)","ground","-87","f0:3e:90:8c:29:d8","IIITV2","9006","13:09:35"
"block-9","Thursday","Motorola Moto G (4)","ground","-86","f0:3e:90:0c:29:d8","IIITV1","9006","13:09:35"
"block-9","Thursday","Motorola Moto G (4)","ground","-88","f0:3e:90:4c:29:d8","IIITV-Staff","9006","13:09:35"
"block-9","Thursday","Motorola Moto G (4)","ground","-89","24:c9:a1:09:a1:58","IIITV-Staff","9006","13:09:49"
"block-9","Thursday","Motorola Moto G (4)","ground","-57","24:c9:a1:09:9a:c8","IIITV-Staff","9006","13:09:15"
"block-9","Thursday","Motorola Moto G (4)","ground","-87","24:c9:a1:49:a1:58","IIITV2","9006","13:09:49"
"block-9","Thursday","Motorola Moto G (4)","ground","-57","24:c9:a1:49:9a:c8","IIITV2","9006","13:09:15"
"block-9","Thursday","Motorola Moto G (4)","ground","-43","24:c9:a1:47:29:58","IIITV2","9006","13:09:35"
"block-9","Thursday","Motorola Moto G (4)","ground","-43","24:c9:a1:07:29:58","IIITV-Staff","9006","13:09:35"
"block-9","Thursday","Motorola Moto G (4)","ground","-74","58:b6:33:66:56:c8","IIITV-Staff","9006","13:09:35"
"block-9","Thursday","Motorola Moto G (4)","ground","-74","58:b6:33:26:56:c8","IIITV1","9006","13:09:35"
"block-9","Thursday","Motorola Moto G (4)","ground","-86","f0:3e:90:8c:24:78","IIITV2","9006","13:08:59"
"block-9","Thursday","Motorola Moto G (4)","ground","-87","f0:3e:90:4c:24:78","IIITV-Staff","9006","13:08:59"
"block-9","Thursday","Motorola Moto G (4)","ground","-87","24:c9:a1:49:9f:08","IIITV2","9006","13:09:15"
"block-9","Thursday","Motorola Moto G (4)","ground","-88","24:c9:a1:09:9f:08","IIITV-Staff","9006","13:09:15"
"block-9","Thursday","Motorola Moto G (4)","ground","-38","24:c9:a1:47:2f:38","IIITV2","9005","13:10:14"
"block-9","Thursday","Motorola Moto G (4)","ground","-39","24:c9:a1:07:2f:38","IIITV-Staff","9005","13:10:14"
"block-9","Thursday","Motorola Moto G (4)","ground","-82","24:c9:a1:09:a7:28","IIITV-Staff","9005","13:09:49"
"block-9","Thursday","Motorola Moto G (4)","ground","-82","24:c9:a1:49:a7:28","IIITV2","9005","13:09:49"
"block-9","Thursday","Motorola Moto G (4)","ground","-68","58:b6:33:26:53:28","IIITV1","9005","13:10:14"
"block-9","Thursday","Motorola Moto G (4)","ground","-68","58:b6:33:66:53:28","IIITV-Staff","9005","13:10:14"
"block-9","Thursday","Motorola Moto G (4)","ground","-86","2c:c5:d3:63:c2:38","IIITV-Staff","9005","13:10:14"
"block-9","Thursday","Motorola Moto G (4)","ground","-86","2c:c5:d3:23:c2:38","IIITV1","9005","13:10:14"
"block-9","Thursday","Motorola Moto G (4)","ground","-91","2c:c5:d3:63:c2:3c","IIITV-Staff","9005","13:10:14"
"block-9","Thursday","Motorola Moto G (4)","ground","-92","2c:c5:d3:23:c2:3c","IIITV1","9005","13:10:14"
"block-9","Thursday","Motorola Moto G (4)","ground","-76","6c:aa:b3:48:ad:b8","IIITV2","9005","13:10:14"
"block-9","Thursday","Motorola Moto G (4)","ground","-82","58:b6:33:66:53:2c","IIITV-Staff","9005","13:10:14"
"block-9","Thursday","Motorola Moto G (4)","ground","-82","58:b6:33:26:53:2c","IIITV1","9005","13:10:14"
"block-9","Thursday","Motorola Moto G (4)","ground","-76","6c:aa:b3:08:ad:b8","IIITV-Staff","9005","13:10:14"
"block-9","Thursday","Motorola Moto G (4)","ground","-71","f0:3e:90:8c:29:d8","IIITV2","9005","13:10:14"
"block-9","Thursday","Motorola Moto G (4)","ground","-70","f0:3e:90:0c:29:d8","IIITV1","9005","13:10:14"
"block-9","Thursday","Motorola Moto G (4)","ground","-71","f0:3e:90:4c:29:d8","IIITV-Staff","9005","13:10:14"
"block-9","Thursday","Motorola Moto G (4)","ground","-61","24:c9:a1:09:a1:58","IIITV-Staff","9005","13:10:14"
"block-9","Thursday","Motorola Moto G (4)","ground","-88","24:c9:a1:09:9a:c8","IIITV-Staff","9005","13:10:14"
"block-9","Thursday","Motorola Moto G (4)","ground","-59","24:c9:a1:49:a1:58","IIITV2","9005","13:10:14"
"block-9","Thursday","Motorola Moto G (4)","ground","-89","24:c9:a1:49:9a:c8","IIITV2","9005","13:10:14"
"block-9","Thursday","Motorola Moto G (4)","ground","-59","f0:3e:90:4c:24:78","IIITV-Staff","9001","14:02:46"
"block-9","Thursday","Motorola Moto G (4)","ground","-59","f0:3e:90:0c:24:78","IIITV1","9001","14:02:46"
"block-9","Thursday","Motorola Moto G (4)","ground","-59","f0:3e:90:8c:24:78","IIITV2","9001","14:02:46"
"block-9","Thursday","Motorola Moto G (4)","ground","-90","f0:3e:90:4c:24:7c","IIITV-Staff","9001","14:02:46"
"block-9","Thursday","Motorola Moto G (4)","ground","-88","f0:3e:90:0c:24:7c","IIITV1","9001","14:02:46"
"block-9","Thursday","Motorola Moto G (4)","ground","-73","24:c9:a1:49:a7:28","IIITV2","9001","14:02:46"
"block-9","Thursday","Motorola Moto G (4)","ground","-69","24:c9:a1:09:a7:28","IIITV-Staff","9001","14:02:46"
"block-9","Thursday","Motorola Moto G (4)","ground","-72","2c:c5:d3:63:c2:38","IIITV-Staff","9001","14:02:46"
"block-9","Thursday","Motorola Moto G (4)","ground","-72","2c:c5:d3:23:c2:38","IIITV1","9001","14:02:46"
"block-9","Thursday","Motorola Moto G (4)","ground","-72","24:c9:a1:09:9f:08","IIITV-Staff","9001","14:02:46"
"block-9","Thursday","Motorola Moto G (4)","ground","-72","24:c9:a1:49:9f:08","IIITV2","9001","14:02:46"
"block-9","Thursday","Motorola Moto G (4)","ground","-85","2c:c5:d3:23:c2:3c","IIITV1","9001","14:02:46"
"block-9","Thursday","Motorola Moto G (4)","ground","-73","58:b6:33:26:56:c8","IIITV1","9001","14:02:46"
"block-9","Thursday","Motorola Moto G (4)","ground","-73","58:b6:33:66:56:c8","IIITV-Staff","9001","14:02:46"
"block-9","Thursday","Motorola Moto G (4)","ground","-89","24:c9:a1:07:2f:38","IIITV-Staff","9001","14:02:46"
"block-9","Thursday","Motorola Moto G (4)","ground","-88","24:c9:a1:47:2f:38","IIITV2","9001","14:02:46"
"block-9","Thursday","Motorola Moto G (4)","ground","-81","24:c9:a1:49:9a:c8","IIITV2","9001","14:02:46"
"block-9","Thursday","Motorola Moto G (4)","ground","-83","24:c9:a1:47:29:58","IIITV2","9001","14:02:46"
"block-9","Thursday","Motorola Moto G (4)","ground","-83","24:c9:a1:07:29:58","IIITV-Staff","9001","14:02:46"
"block-9","Thursday","Motorola Moto G (4)","ground","-85","2c:c5:d3:63:c2:3c","IIITV-Staff","9001","14:02:46"
"block-9","Thursday","Motorola Moto G (4)","ground","-81","24:c9:a1:09:9a:c8","IIITV-Staff","9001","14:02:46"
"block-9","Thursday","Motorola Moto G (4)","ground","-89","f0:3e:90:8c:24:7c","IIITV2","9001","14:02:46"
"block-9","Thursday","Motorola Moto G (4)","ground","-68","f0:3e:90:4c:24:78","IIITV-Staff","9002","14:03:33"
"block-9","Thursday","Motorola Moto G (4)","ground","-69","f0:3e:90:0c:24:78","IIITV1","9002","14:03:33"
"block-9","Thursday","Motorola Moto G (4)","ground","-68","f0:3e:90:8c:24:78","IIITV2","9002","14:03:33"
"block-9","Thursday","Motorola Moto G (4)","ground","-88","f0:3e:90:4c:24:7c","IIITV-Staff","9002","14:03:33"
"block-9","Thursday","Motorola Moto G (4)","ground","-87","f0:3e:90:0c:24:7c","IIITV1","9002","14:03:33"
"block-9","Thursday","Motorola Moto G (4)","ground","-72","24:c9:a1:49:a7:28","IIITV2","9002","14:03:33"
"block-9","Thursday","Motorola Moto G (4)","ground","-72","24:c9:a1:09:a7:28","IIITV-Staff","9002","14:03:33"
"block-9","Thursday","Motorola Moto G (4)","ground","-78","2c:c5:d3:63:c2:38","IIITV-Staff","9002","14:03:33"
"block-9","Thursday","Motorola Moto G (4)","ground","-81","2c:c5:d3:23:c2:38","IIITV1","9002","14:03:33"
"block-9","Thursday","Motorola Moto G (4)","ground","-78","24:c9:a1:09:9f:08","IIITV-Staff","9002","14:03:33"
"block-9","Thursday","Motorola Moto G (4)","ground","-78","24:c9:a1:49:9f:08","IIITV2","9002","14:03:33"
"block-9","Thursday","Motorola Moto G (4)","ground","-84","2c:c5:d3:23:c2:3c","IIITV1","9002","14:03:33"
"block-9","Thursday","Motorola Moto G (4)","ground","-77","58:b6:33:26:56:c8","IIITV1","9002","14:03:33"
"block-9","Thursday","Motorola Moto G (4)","ground","-79","58:b6:33:66:56:c8","IIITV-Staff","9002","14:03:33"
"block-9","Thursday","Motorola Moto G (4)","ground","-84","24:c9:a1:07:2f:38","IIITV-Staff","9002","14:03:33"
"block-9","Thursday","Motorola Moto G (4)","ground","-85","24:c9:a1:47:2f:38","IIITV2","9002","14:03:33"
"block-9","Thursday","Motorola Moto G (4)","ground","-87","24:c9:a1:49:9a:c8","IIITV2","9002","14:03:33"
"block-9","Thursday","Motorola Moto G (4)","ground","-33","24:c9:a1:47:29:58","IIITV2","9002","14:03:33"
"block-9","Thursday","Motorola Moto G (4)","ground","-39","24:c9:a1:07:29:58","IIITV-Staff","9002","14:03:33"
"block-9","Thursday","Motorola Moto G (4)","ground","-85","2c:c5:d3:63:c2:3c","IIITV-Staff","9002","14:03:33"
"block-9","Thursday","Motorola Moto G (4)","ground","-88","24:c9:a1:09:9a:c8","IIITV-Staff","9002","14:03:33"
"block-9","Thursday","Motorola Moto G (4)","ground","-87","f0:3e:90:8c:24:7c","IIITV2","9002","14:03:33"
"block-9","Thursday","Motorola Moto G (4)","ground","-86","58:b6:33:66:56:cc","IIITV-Staff","9002","14:03:33"
"block-9","Thursday","Motorola Moto G (4)","ground","-86","58:b6:33:26:56:cc","IIITV1","9002","14:03:33"
"block-9","Thursday","Motorola Moto G (4)","ground","-87","f0:3e:90:0c:29:d8","IIITV1","9002","14:03:33"
"block-9","Thursday","Motorola Moto G (4)","ground","-88","f0:3e:90:8c:29:d8","IIITV2","9002","14:03:33"
"block-9","Thursday","Motorola Moto G (4)","ground","-89","f0:3e:90:4c:29:d8","IIITV-Staff","9002","14:03:33"
"block-9","Thursday","Motorola Moto G (4)","ground","-88","24:c9:a1:09:a1:58","IIITV-Staff","9002","14:03:33"
"block-9","Thursday","Motorola Moto G (4)","ground","-87","24:c9:a1:49:a1:58","IIITV2","9002","14:03:33"
"block-9","Thursday","Motorola Moto G (4)","ground","-80","f0:3e:90:4c:24:78","IIITV-Staff","9004","14:04:02"
"block-9","Thursday","Motorola Moto G (4)","ground","-81","f0:3e:90:0c:24:78","IIITV1","9004","14:04:02"
"block-9","Thursday","Motorola Moto G (4)","ground","-82","f0:3e:90:8c:24:78","IIITV2","9004","14:04:02"
"block-9","Thursday","Motorola Moto G (4)","ground","-88","f0:3e:90:4c:24:7c","IIITV-Staff","9004","14:04:02"
"block-9","Thursday","Motorola Moto G (4)","ground","-87","f0:3e:90:0c:24:7c","IIITV1","9004","14:04:02"
"block-9","Thursday","Motorola Moto G (4)","ground","-76","24:c9:a1:49:a7:28","IIITV2","9004","14:04:02"
"block-9","Thursday","Motorola Moto G (4)","ground","-80","24:c9:a1:09:a7:28","IIITV-Staff","9004","14:04:02"
"block-9","Thursday","Motorola Moto G (4)","ground","-75","2c:c5:d3:63:c2:38","IIITV-Staff","9004","14:04:02"
"block-9","Thursday","Motorola Moto G (4)","ground","-76","2c:c5:d3:23:c2:38","IIITV1","9004","14:04:02"
"block-9","Thursday","Motorola Moto G (4)","ground","-88","24:c9:a1:09:9f:08","IIITV-Staff","9004","14:04:02"
"block-9","Thursday","Motorola Moto G (4)","ground","-87","24:c9:a1:49:9f:08","IIITV2","9004","14:04:02"
"block-9","Thursday","Motorola Moto G (4)","ground","-84","2c:c5:d3:23:c2:3c","IIITV1","9004","14:04:02"
"block-9","Thursday","Motorola Moto G (4)","ground","-80","58:b6:33:26:56:c8","IIITV1","9004","14:04:02"
"block-9","Thursday","Motorola Moto G (4)","ground","-83","58:b6:33:66:56:c8","IIITV-Staff","9004","14:04:02"
"block-9","Thursday","Motorola Moto G (4)","ground","-75","24:c9:a1:07:2f:38","IIITV-Staff","9004","14:04:02"
"block-9","Thursday","Motorola Moto G (4)","ground","-74","24:c9:a1:47:2f:38","IIITV2","9004","14:04:02"
"block-9","Thursday","Motorola Moto G (4)","ground","-70","24:c9:a1:49:9a:c8","IIITV2","9004","14:04:02"
"block-9","Thursday","Motorola Moto G (4)","ground","-45","24:c9:a1:47:29:58","IIITV2","9004","14:04:02"
"block-9","Thursday","Motorola Moto G (4)","ground","-50","24:c9:a1:07:29:58","IIITV-Staff","9004","14:04:02"
"block-9","Thursday","Motorola Moto G (4)","ground","-85","2c:c5:d3:63:c2:3c","IIITV-Staff","9004","14:04:02"
"block-9","Thursday","Motorola Moto G (4)","ground","-70","24:c9:a1:09:9a:c8","IIITV-Staff","9004","14:04:02"
"block-9","Thursday","Motorola Moto G (4)","ground","-87","f0:3e:90:8c:24:7c","IIITV2","9004","14:04:02"
"block-9","Thursday","Motorola Moto G (4)","ground","-86","58:b6:33:66:56:cc","IIITV-Staff","9004","14:04:02"
"block-9","Thursday","Motorola Moto G (4)","ground","-86","58:b6:33:26:56:cc","IIITV1","9004","14:04:02"
